"Time"
100, 110, 120, 130, 140, 150, 160, 170, 180, 190, 200, 210, 220, 230, 240, 250, 260, 270, 280, 290, 300, 310, 320, 330, 340, 350, 360, 370, 380, 390, 400, 410, 420, 430, 440, 450, 460, 470, 480, 490, 500, 510, 520, 530, 540, 550, 560, 570, 580, 590, 600, 610, 620, 630, 640, 650, 660, 670, 680, 690, 700, 710, 720, 730, 740, 750, 760, 770, 780, 790, 800, 810, 820, 830, 840, 850, 860, 870, 880, 890, 900, 910, 920, 930, 940, 950, 960, 970, 980, 990, 1000
0.002078815137792379, 0.0020788151489108254, 0.0020788151489228835, 0.0020788151489228965, 0.0020788151489228965, 0.0020788151489228965, 0.00463099862538374, 0.004642962039619441, 0.004644914375601059, 0.0046468563215702075, 0.00464879767784851, 0.004650738454211849, 0.0046526786508421306, 0.004654618267915958, 0.007279052255391285, 0.007293587050707637, 0.007297837227004402, 0.0073020760619970735, 0.007306313621033435, 0.007310549914350631, 0.007314784942334767, 0.0073190187053671215, 0.010012745190351348, 0.010029781487147478, 0.010036271240290757, 0.010042748729593296, 0.010049224274092456, 0.010055697884470397, 0.010062169561312204, 0.010068639305197746, 0.01282870869282374, 0.012848178283721342, 0.01285685071183632, 0.012865509981542287, 0.012874166654587304, 0.01288282074208282, 0.012891472244807837, 0.012900121163535781, 0.015723666969469762, 0.01574550329631663, 0.015756302827117243, 0.015767088332201425, 0.01577787060535964, 0.01578864965811727, 0.015799425491442327, 0.015810198106296885, 0.018694434845646125, 0.018718572960290256, 0.018731445319982876, 0.01874430281322212, 0.018757156455475186, 0.018770006258666542, 0.018782852223948404, 0.01879569435246663, 0.02173791548054592, 0.021764292006543146, 0.021779184189463823, 0.021794060691091088, 0.0218089327384982, 0.02182380034399422, 0.02183866350891081, 0.02185352223457295, 0.0248510981382737, 0.024879651233506453, 0.024896511472474465, 0.024913355240548732, 0.024930193966625293, 0.0249470276633837, 0.024963856332330517, 0.024980679974965267, 0.02803105601348918, 0.028061725333674657, 0.02808050307104513, 0.02809926357251995, 0.028118018459314876, 0.0281367677444662, 0.028155511429650837, 0.02817424951653842, 0.03127494411029784, 0.03130767077336421, 0.03132831663276333, 0.03134894451523761, 0.03136956622509246, 0.03139018177570754, 0.0314107911689258, 0.03143139440658252, 0.03457999717309235, 0.03461472372440234, 0.034637189483128654, 0.03465963654726345, 0.03468207689523742
